tweet_id,month,text,country
https://lens.org/174-175-636-816-22X,2017-09-07,A smart phone senses audio  imagery  and or other stimulus from a user s environment  and acts autonomously to fulfill inferred or anticipated user desires  In one aspect  the detailed technology concerns phone based cognition of a scene viewed by the phone s camera  The image processing tasks applied to the scene can be selected from among various alternatives by reference to resource costs  resource constraints  other stimulus information  e g   audio   task substitutability  etc  The phone can apply more or less resources to an image processing task depending on how successfully the task is proceeding  or based on the user s apparent interest in the task  In some arrangements  data may be referred to the cloud for analysis  or for gleaning  Cognition  and identification of appropriate device response s   can be aided by collateral information  such as context  A great number of other features and arrangements are also detailed ,US
https://lens.org/198-634-056-754-633,2017-09-07,Computer implemented methods and systems for liveness analysis using proximity sensors are described  Reflective strength readings from a proximity sensor  such as an infrared proximity sensor incorporated in a mobile device  are received  A liveness measure is determined based on the one or more readings and a reflection threshold  and  based on the liveness measure  a determination is made whether a target in range of the proximity sensor is likely to be a live human ,US
https://lens.org/088-668-536-241-463,2017-09-08,An image and vision processing architecture included a plurality of image processing hardware accelerators each configured to perform a different one of a plurality of image processing operations on image data  A multi port memory shared by the hardware accelerators stores the image data and is configurably coupled by a sparse crossbar interconnect to one or more of the hardware accelerators depending on a use case employed  The interconnect processes accesses of the image data by the hardware accelerators  Two or more of the hardware accelerators are chained to operate in sequence in a first order for a first use case  and at least one of the hardware accelerators is set to operate for a second use case  Portions of the memory are allocated to the hardware accelerators based on the use case employed  with an allocated portion of the memory configured as a circular buffer ,WO
https://lens.org/018-812-990-327-034,2017-09-13,The invention relates to a method of predetermined road object recognition in images  including     a first stage of detection        to detect predetermined road object like regions in images  done by sliding a search window through an image and checking whether an image region is classified as said predetermined road object or non predetermined road object  and   a second stage of validation        to classify said predetermined road object like regions into predetermined road objects and non  predetermined road objects  characterized in that in said second stage of validation        first descriptors computed inside said predetermined road object like region from extracting features based on histogram of oriented gradients  HOG   and second descriptors from a Fourier Mellin transformation  FMT  on the predetermined road object like region pixels  supplies both a classifier to classify said predetermined road object like regions into predetermined road objects and non predetermined road objects  The invention also relates to a vehicle driving assistance device to implement said method of predetermined road object recognition ,EP
https://lens.org/134-022-976-699-48X,2017-09-13,,EP
https://lens.org/189-960-883-827-629,2017-09-13,Safety glasses verification methods and devices are described herein  One method in accordance with the present disclosure includes capturing an RGB image of an individual  capturing an infrared  IR  image of the individual  and verifying safety glasses are being worn by the individual based on the RGB image and the IR image ,EP
https://lens.org/170-071-814-129-747,2017-09-13,strong This document appears in a public collection  strong,EP
https://lens.org/036-637-251-241-525,2017-09-13,,EP
https://lens.org/151-930-915-895-065,2017-09-13,A seismic modeling system may include a seismic model data storage device  and a processor cooperating with the seismic model data storage device to transform a seismic model spatial domain data set associated with a given region into a seismic frequency domain data set  where the given region includes a suspect region  transform a seismic model spatial domain data subset associated with the suspect region into a seismic frequency domain data subset  and perform inpainting of the seismic frequency domain data subset based upon the seismic frequency domain data set  The processor may further convert the inpainted seismic frequency domain data subset into an inpainted spatial domain data subset  and substitute the inpainted spatial domain data subset for the seismic model spatial domain data subset associated with the suspect region in the seismic model spatial domain data set associated with the given region ,EP
https://lens.org/053-697-580-193-895,2017-09-01,The invention relates to a computer vision based bamboo strip surface defect detection method  The method comprises the following steps  shooting the image of a bamboo strip  normalizing  filtering  and carrying out wavelet transformation treatment  segmenting the threshold of the image by using an OTSU technology  carrying out closed operation to fill holes of the bamboo strip image  carrying out corrosion operation to remove negative influences of the closed operation  segmenting the wormhole and or mildew spot defect in the bamboo strip image through a difference image technology  and considering no mildew spot or wormhole defect exists and entering crack detection if the connected domain area of the defect is smaller than the defect domain area threshold A  calculating the defect connected domain image gray average Gm if the connected domain area of the defect is not smaller than the defect domain area threshold A  and considering mildew spot or wormhole exists and judging the bamboo strip as a defected bamboo strip if a difference between the Gm and a bamboo strip image scale average G  is greater than a threshold G  and detecting edges and cracks if the difference is not greater than the threshold G  removing the bamboo strip edges of the image  determining crack defects exist if the total number of nonzero pixel points or a maximum connected domain length is greater than a corresponding threshold and the crack scale average is greater than G   and determining the bamboo strip is qualified if not  The method has the advantages of high detection efficiency  strong noise resistance and high stability  and allows the correct recognition rate to reach     or above ,CN
https://lens.org/093-496-374-625-490,2017-09-01,strong This document appears in a public collection  strong,CN
https://lens.org/197-031-251-710-696,2017-09-07,A method of automatically generating a calibration file for a card handling device comprises automatically generating a calibration file stored in memory of a main control system for a card handling device  Automatically generating the calibration file comprises identifying at least one parameter associated with a rank area around a rank of the at least a portion of the card  identifying at least one parameter associated with a suit area around a suit of the at least a portion of the card  and storing the at least one parameter associated with the rank area and the at least one parameter associated with the suit area in the calibration file  Additionally  a method of automatically generating deck libraries for one or more decks of cards comprises automatically generate a plurality of master images for the cards of the first deck type using the parameters from the calibration file ,AU
https://lens.org/046-026-249-656-916,2017-09-07,Aspects of the present invention relate to an active noise system      a vehicle     with an active noise system      a method for controlling an active noise system      a computer program for controlling an active noise system     and an active noise controller       The wading detection system     includes sensors                  for detecting a wading depth and a wading detection controller       The active noise system     includes speakers          for modifying the exhaust noise emitted from the vehicle      The wading detection controller      is operable to detect or anticipate a predetermined wading depth  W,AU
https://lens.org/135-172-867-265-64X,2017-09-07,A method of predicting an amount of power that will be generated by a solar power plant at a future time includes  forecasting a value of a data variable at the future time that is likely to affect the ability of the solar power plant to produce electricity  S      computing a plurality of features from prior observed amounts of power generated by the power plant during different previous durations  S      determining a trending model from the computed features and the forecasted value  S      and predicting the amount of power that will be generated by the power plant at the future time from the determined model  S     ,AU
https://lens.org/070-572-843-270-352,2017-09-07,Disclosed are various embodiments for providing access control to the underlying data of a single machine readable identifier when read by various reader devices  A client device may receive a first cryptographic key associated with a first device profile and a second cryptographic key associated with a second device profile  Data provided through an ingestion process is formatted into at least a first portion of data and a second portion of data  where the first portion of data is intended for a first reader device and the second portion of data is intended for a second reader device  The first portion of data may be encrypted using the first cryptographic key while the second portion of data is encrypted using the second cryptographic key  A machine readable identifier may be generated using the first portion of data as encrypted and the second portion of data as encrypted ,AU
https://lens.org/180-666-988-140-431,2017-09-07,The location of a face is detected from data about a scene  A  D surface model from is obtained from measurements of the scene  A  D angle data image is generated from the  D surface model  The angle data image is generated for a virtual lighting direction  the image representing angles between a ray directions from a virtual light source direction and normal to the  D surface  A  D face location algorithm is applied to each of the respective  D images  In an embodiment respective  D angle data images for a plurality of virtual lighting directions are generated and face locations detected from the respective  D images are fused  WO             PCT IB            Fig    e Fig  ,AU
